dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-En-00998,1,2017-En-20168,0.9995348453521729,@JudicialWatch What a shake down operation!,@megynkelly We should be ignoring these rioters like the current administration ignores #terrorism. This will obviously make it stop.,"anger,disgust,fear",,
2018-En-00226,1,2017-En-21707,0.9997461438179016,I must be a goblin for it rains every time I'm effin sad. Lol,I'm such a shy person oh my lord,"fear,optimism,pessimism,sadness",,
2018-En-02451,1,2017-En-30093,0.9995594024658203,Still #devastated and #sad #Tariq's #TariqLive channel is no more and #ProfessorBlackTruth as well. #YouTubeFAIL #EpicFAIL! #TariqNasheed 😢,Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou,"joy,love",,
2018-En-01239,1,2017-En-30119,0.999640166759491,maybe me and joey should have ignored each other on tinder and posted it on social media for a trip to Hawaii ☹️ #bitter,@stackee Charlie attempted to suffocate me with a cushion for cheering so much at the great news 😂😂,joy,,
2018-En-00249,1,2017-En-41267,0.9996988773345947,@britmerc69 Stop it. You'll discourage people 🙈,@SizweM01 and it's kinda depressing hey!!! 😑,"pessimism,sadness",,
2018-En-00836,1,2017-En-31293,0.9990158081054688,Threaten to leave your girl shaking in a wet spot ....,To give cheerfully.,"joy,optimism",,
2018-En-01395,1,2017-En-10892,0.9996543526649475,@_Buddh_ @rohit_mhpl @indujalali @rajnathsingh We are also wating when terrorism willb history. And one thing kashmir is not India's,@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid #bitter #hypocrisy,"anger,disgust",,
2018-En-03371,1,2017-En-20847,0.9996880292892456,@TeaPainUSA He's creating tomorrow's headline. #dontgetdistracted #RussianCollusion #Partofhisplan  #TrumpRussia #ImpeachOrResign,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?'  #Trump2016 #yourefired #deflect,"anger,disgust",,
2018-En-04038,1,2017-En-30996,0.9996055364608765,"@MichealArroyo2 Nope, thanks though. It took me yrs to find my hubby and he's great.  He makes life great. # he really is #awesomeness","During the day @JeffProbst is jovial. At #TribalCouncil he's a different,  darker fellow.  Still simply but smiles are few. #Survivor","joy,optimism",,
2018-En-01581,1,2017-En-30080,0.9996786117553711,@wizkidayo Bro u just dey burst my brain Bro I need u 2 pls end everything rift BTW u nd my hommie davido pls Bro 4 d sake of luv.,@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts,"joy,love,optimism",,
2018-En-00182,1,2017-En-10375,0.9997397661209106,"My edit, not my photos #SPNFamily #SamWinchester #JaredPadalecki  #lips #tease",@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #😂😂,"anger,disgust",,
2018-En-01987,1,2017-En-40660,0.9997079968452454,I've come to the conclusion that the online world is seriously 'fucked up' there's absolutely no other words to describe #bleak  #grim,My name is John Locke and you can't tell me what I can and can't do #lost #アニメ,"anger,disgust",,
2018-En-02278,1,2017-En-31293,0.9991399645805359,Worst dreams. 😥,To give cheerfully.,"joy,optimism",,
2018-En-02464,1,2017-En-20736,0.9996321201324463,Idea 171 #Privacy is so #vital you could #start a privacy #service,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,"sadness,surprise",,
2018-En-03758,1,2017-En-40158,0.9995953440666199,One of the great/horrible moments as a professor is seeing a wonderful student leaving your university to pursue his/her true passion.,Making that yearly transition from excited and hopeful college returner to sick and exhausted pessimist. #college,"disgust,pessimism,sadness",,
2018-En-02569,1,2017-En-31437,0.9993975758552551,@foodfromthesky Hi! I'm curious as to what happened to your growing space in crouch end? Is it just empty?!,"@SowerAsh007 Great to hear. If there's one thing that makes you feel more like yourself, it;s some hearty chicken noodle soup, right?","joy,optimism",,
2018-En-00653,1,2017-En-20080,0.9997442960739136,@JoySparkleBS being able to sit with so much solid info while others came at her ready to kill is a true sign of strength. #inspiring,@camilluddington the fact that YOURE nervous makes me want to crawl in a hole,"disgust,fear",,
2018-En-03867,1,2017-En-10112,0.9994544982910156,if today is the first time you're playing FFXII I am happy for you. #Zodiacage,I'm just a fuming ball of anger today 🙃,"anger,disgust",,
2018-En-03544,1,2017-En-41481,0.9996195435523987,Time for bed in a real bed after four nights camping. #bliss,Yet again another night I should've stayed in😊,joy,,
2018-En-02055,1,2017-En-21712,0.9995766282081604,#lesson from @KevinHart4real #book I'll apply:  In #life U always have a choice.  Kev had grimey things happen &amp; he #chose #optimism,"@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy","joy,love",,
2018-En-01051,1,2017-En-20180,0.9996820092201233,I'm so #glad my #baby can't hear what I'm #thinking,I'm afraid she's the goat you libeling people? #afraid #goat #libeling,fear,,
2018-En-01833,1,2017-En-10089,0.9996519684791565,@duthie @Carabao_Cup Lets not mention this again! #QPRvBRE ,@ChurdAllan fucked my coupon that goal! #raging,"anger,disgust",,
2018-En-03398,1,2017-En-31613,0.9995515942573547,Paul Ehrlich said that humanity is a threat to all life. Such great news to start the day. If I could blush I would.,It was very hard to stifle my laughter after I overheard this comment. It really is amazing in the worst ways.,joy,,
2018-En-01378,1,2017-En-10686,0.9996448755264282,FALL SEASON STARTS TODAY!!!!! ,GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge,"anticipation,joy,optimism",,
2018-En-01276,1,2017-En-20258,0.999390721321106,"#Terrorism has a religion, They terrorise in the name of religion. And we say terrorism has no religion, bcoz of #terror 😁😁😁",Now #India is #afraid of #bad #terrorism.,"fear,sadness",,
2018-En-00357,1,2017-En-40587,0.9995999932289124,@azizansari Just finished season 2 of #MasterofNone. You are a gifted storyteller! #charming #cinematography #hilarious,@janhopis I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama,"anticipation,joy,trust",,
2018-En-00420,1,2017-En-11308,0.9995118975639343,"I mean, not that I wanted goats to faint... but I wanted to see the goats faint.  #eclipse","says, who are you to compared me with the others; I'm just human. #lit #fire #burning","anger,disgust,sadness",,
2018-En-00898,1,2017-En-20736,0.9997161626815796,Not sure tequila shots at my family birthday meal is up there with the best ideas I've ever had #grim,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,"sadness,surprise",,
2018-En-01417,1,2017-En-31115,0.9994797110557556,@AKSongstress one of GH finest energetic #dancehall act #blessing in disguise 🙏 so so prolific 🙏,@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents ,"joy,love,optimism",,
2018-En-04369,1,2017-En-30391,0.9994012117385864,Ugh. What's wrong with me today? Feel absolutely dreadful 😓 I wonder if I'm fighting something off...? Roll on home time.,"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.","fear,joy,sadness",,
2018-En-02019,1,2017-En-20411,0.999768078327179,@imaorangepeeler Imagine you walking up them sober 😉,@rsiereilly my heart did the flutter,"fear,joy,love,optimism",,
2018-En-04182,1,2017-En-41513,0.9995880126953125,"Idk why but when I help someone,  a smile comes on my lips.\n\n#thatisall #ieverwant #noneeds #justyou #love #peace #smiling #faces #kindness",Sometimes the support network is causing the damage. \n\n#support #Damaged #alone #tired #lost #hurt #nojustice #depression #surivivor #NoMore,"anger,disgust,pessimism,sadness",,
2018-En-04370,1,2017-En-30249,0.9995719194412231,WAIT...Lawrence's friend dragged the fuck outta him!! ,Rojo is so bad it's hilarious.,"joy,optimism",,
2018-En-00405,1,2017-En-30203,0.9995965957641602,Media is so focused on bad news that we forget how much more great/good things happen daily. #Thinkpositive #goodnews #optimism #goodmorning,"Be happy not because everything is good, but because you can see the good side of everything  #optimism","joy,optimism",,
2018-En-01350,1,2017-En-40460,0.9996117949485779,Some people are shady a'f ,It's dark,fear,,
2018-En-00263,1,2017-En-11557,0.9996763467788696,smiling but we're close to tears,Everyone is raging,"anger,disgust",,
2018-En-03296,1,2017-En-21080,0.9996881484985352,"Difficulties, by bracing the mind to overcome them, assist cheerfulness, as exercise assists digestion.\nChristian Nestell Bovee #quotes","I have learned over the years that when one's mind is made up, this diminishes fear. –Rosa Parks #quotes #motivation","optimism,trust",,
2018-En-00566,1,2017-En-11360,0.9997466206550598,anxiety pays off,fuming,anger,,
2018-En-00621,1,2017-En-31195,0.9994269609451294,quick note about insta stories how the f do you expect me to read a paragraph of a caption in 1 second ???????????? ,something about opening mail is just...very pleasing,joy,,
2018-En-03920,1,2017-En-21884,0.9995629191398621,-c- and disarmed of her equipment on suspicion of being a potential accomplice to Annie Leonhart.,Mary Berry and her reign of terror,fear,,
2018-En-03151,1,2017-En-20035,0.9992940425872803,Listen ... this golden brown is giving me life ... but why the hell did my feet have to get so dark 😓,I was literally shaking getting the EKG done lol 🙄,"fear,joy",,
2018-En-02797,1,2017-En-30416,0.9997873306274414,@mysarazaman Ya it makes me be more selfish and disheartened,@ashleynwinters I don't like the statement but I love the optimism,"joy,love,optimism",,
2018-En-04198,1,2017-En-20292,0.9995447993278503,@Zineeta_R @RusEmbUSA @mfa_russia The hatred and fear many russians have for anything non-russian is just sad.,@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks,"anger,disgust,fear",,
2018-En-01200,1,2017-En-30457,0.9996429681777954,@TimmyLDN Looks dreadful... 👀,@LoriAlan1 Seriously. Digging those eyebrows. #animated,joy,,
2018-En-02533,1,2017-En-40175,0.9995811581611633,Don't fucking tag me in pictures as 'family first' when you cut me out 5 years ago. You're no one to me. ,It's way too hard not to get discouraged.,"anger,pessimism,sadness",,
2018-En-02685,1,2017-En-21454,0.9997247457504272,Kid at camp said my inner thigh looked like a slinky👌🤣 buddy those are stretch marks!!!!  #SummerCamp #offended,Changing my hair again #shocking,"fear,sadness,surprise",,
2018-En-00862,1,2017-En-20173,0.9996126890182495,You would think booking a holiday for 2 you'd be sat next to each other on the bloody plane #fuming 😡@ThomsonHolidays,my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare,"anger,sadness",,
2018-En-02394,1,2017-En-11241,0.9997446537017822,"@LeahRemini  A 'religion' that pushes people to suicide, and punishes you for doing the right thing?? #heartbreaking",@mikeburke91 @AP I guess. It's just heartbreaking the ease with which they can kill an innocent man and get away with it. #indignation,"anger,disgust,sadness",,
2018-En-01496,1,2017-En-20899,0.9990782737731934,"They are building a shell command on a server, combining that with user input, and then executing that in a shell on the client. #shudder",A shy failure is nobler than an immodest success.,optimism,,
2018-En-03097,1,2017-En-11018,0.999675452709198,"Shooting more than ever, making more mistakes than ever but I jumped in the pool of sharks a long time ago.  #relentless *#resilient",I just killed a spider so big it sprayed spider guts on me like a horror movie.\n#ugh #revenge,"anger,anticipation,disgust,fear,pessimism",,
2018-En-00123,1,2017-En-22071,0.9994223713874817,At a groovy restaurant. Got a cheeseburger and fries. I don't discriminate. Rating; 5/7 #yummy #delicious #politicallycorrect,"I don't know what's worse, the new Pizza Hut commercials or the pizza that Pizza Hut makes. #horrible","anger,disgust",,
2018-En-02288,1,2017-En-11354,0.999603807926178,"@NewsByKatherine @jonkarl @ABC YOU GUY'S SOUND astounded!! Does anyone working w Trump WH have an any ethical,moral, values? 🙈🙉🙊",@hanktastic1776 @sue51684 @EternalRiteWing If you watch his UN speech you can see his resentment towards us Americans!!!!🇺🇸✝🇺🇸,"anger,disgust,sadness",,
2018-En-03563,1,2017-En-20484,0.9995604753494263,@Ginoceno Great prediction bro! Nice optimism #FAKEFAN,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid,"fear,pessimism",,
2018-En-01917,1,2017-En-10837,0.9992958307266235,Add me on snap Whoa.Jay.  #snap #streaks #snapchat #story #friends #add #follow #love #traveling #photography #funny,Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,anticipation,,
2018-En-02356,1,2017-En-31115,0.9996296763420105,Wow @BrockLesnar you're #awesome man! #FatalsWay #SummerSlam #WWE #wrestling #champ,@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents ,"joy,love,optimism",,
